Internal ID,Parent Org. ID,Authorized Name,Organization Name,Provider,Vendor,Publisher,Licensor
20265,28821,N,"Mary Ann Liebert, Inc.,c2004-",N,N,Y,N
36080,28821,N,Mary Ann Liebert Inc,N,N,Y,N
35245,28821,N,"Mary Ann Liebert, Inc., c2004-",N,N,N,N
33452,28821,N,"Mary Ann Liebert, Inc., publishers",N,N,Y,N
1408,28821,N,Mary Ann Liebert,N,N,Y,N
3421,29046,N,"Chelonian Research Foundation, in association with Conservation International, IUCN/SSC Tortoise and Freshwater Turtle Specialist Group, Chelonian Research Institute, Wildlife Conservation Society, Chelonian Institute, AZA Chelonian Advisory Group, and IU",N,N,N,N
6201,29084,N,American Association of Stratigraphic Palynologists Foundation,N,N,Y,N
2493,30941,N,Canadian Academic Accounting Association = Association canadienne des professeurs de comptabilite?,N,N,N,N
1535,30949,N,Professional Engineering Publishing Limited,N,N,Y,N
1666,30949,N,Professional Engineering Pub,N,N,Y,N
1086,31022,N,Palgrave Macmillan Ltd,N,N,N,N
31086,31022,N,Palgrave Macmillan Journals,N,N,N,N
7780,31022,N,"Palgrave Macmillan, a Division of Macmillan Publis",N,N,N,N
15346,31022,N,Palgrave Macmillan [publisher],N,N,Y,N
92,31042,N,Atypon link,N,N,N,N
35672,31042,N,"Atypon Systems, Inc.",N,N,N,N
33195,31195,N,"The American Society for Nutrition, with the assistance of Highwire Press",N,N,N,N
8180,31200,N,"Association for Research in Vision and Ophthalmology, etc",N,N,N,N
24408,31202,N,Journal of Immunology,N,Y,N,N
15978,31205,N,Cambridge University Press for the Physiological Society,N,N,Y,N
5457,31206,N,Published for the Geological Society of London by Scottish Academic Press,N,N,Y,N
31255,31206,N,The Geological Society,N,N,N,N
35339,31223,N,BMJ Publishing Group Ltd,N,N,N,N
18738,31223,N,BMJ Publishing,N,N,Y,N
40694,31223,N,BMJ Group,N,N,N,N
39765,31223,N,BMJ Pub. Group and the Royal College of Nursing,N,N,Y,N
1884,31223,N,BMJ Pub. Group,N,N,Y,N
16565,31228,N,Bee Research Association,N,N,Y,N
2825,31378,N,Wiley-VCH Verlag GmbH & Co. KGaA,N,N,Y,N
2810,31378,N,WILEY-VCH Verlag,N,N,Y,N
1899,31378,N,Wiley-Liss,N,N,Y,N
35593,31378,N,Wiley-Liss Inc,N,N,Y,N
1950,31378,N,"Wiley-Liss, Inc",N,N,Y,N
35848,31378,N,Wiley Blackwell,N,N,Y,N
16956,31378,N,Wiley Subscription Services,N,N,Y,N
2782,31378,N,"Wiley Subscription Services, Inc",N,N,Y,N
814,31378,N,"Wiley Periodicals, Inc",N,N,Y,N
79,31378,N,Wiley Interscience Genetics & Evolution Backfile,N,N,N,N
32765,31378,N,"Wiley Subscription Services, Inc.",N,N,N,N
104,31378,N,Wiley-Interscience,N,N,Y,N
2798,31378,N,Wiley Heyden,N,N,Y,N
2781,31378,N,Wiley & Sons,N,N,Y,N
22008,31378,N,Wiley-VCH GmbH,N,N,Y,N
2800,31378,N,John Wiley & Sons for the Society of Chemical Industry,N,N,N,N
2791,31378,N,WILEY-VCH Verlag GmbH,N,N,Y,N
3695,31378,N,J. Wiley & Sons,N,N,Y,N
18914,31378,N,"Interscience Publishers, a division of John Wiley & Sons",N,N,Y,N
17,31378,N,Wiley Interscience,N,N,Y,N
2803,31378,N,Wiley-VCH,N,N,Y,N
46631,31378,N,"Wiley, etc",N,N,N,N
11046,31378,N,Wiley/Blackwell,N,N,Y,N
589,31378,N,Wiley,N,N,Y,N
16226,31378,N,J. Wiley & Son,N,N,Y,N
35644,31378,N,Wiley Periodicals,N,N,Y,N
40323,31378,N,Blackwell-Wiley,N,N,Y,N
2818,31378,N,Published for SCI by Wiley,N,N,Y,N
32786,33603,N,Resolution Inc./California Newsreel,N,N,N,N
2397,33726,N,Canadian Bankers Association,N,N,N,N
35099,33846,N,SAGE Hindawi,N,N,Y,N
22083,34355,N,North Carolina Division of State Library,N,N,Y,N
1729,34358,N,Human Kinetics Publishers,N,N,Y,N
34720,34358,N,"Human Kinetics, Inc",N,N,Y,N
35679,34358,N,"Human Kinetics Publishers, Inc.",Y,N,N,N
12036,34740,N,SilverPlatter,N,N,Y,N
34746,34740,N,SilverPlatter International NV,N,N,Y,N
14326,34740,N,SilverPlatter Information Services,N,N,Y,N
10656,34740,N,SilverPlatter International,N,N,Y,N
22454,34740,N,SilverPlatter Information,N,N,Y,N
38534,34767,N,"an Rafael, CA : Morgan & Claypool Publishers",N,N,N,N
46938,34767,N,Morgan & Claypool Life Sciences,N,N,N,N
34761,34767,N,Morgan & Claypool,N,N,Y,N
23432,34935,N,Channel View,N,N,Y,N
8254,34935,N,Channel View publications,N,N,Y,N
38984,35421,N,NAi Pub,N,N,Y,N
22426,35649,N,Associa?c_ao Brasileira de Qu‰imica,N,N,N,N
59,35668,N,DOAJ Directory of Open Access Journals,N,N,N,N
35711,35710,N,Frost and Sullivan,N,Y,N,N
32735,35733,N,Aristotelian Society;Blackwell Publishing,N,N,N,N
5399,35895,N,Published by the University of Chicago Press for the University of Chicago Graduate Library School,N,N,Y,N
1506,35903,N,Walter de Gruyter GmbH & Co. KG,N,N,Y,N
7709,35903,N,Walter de Gruyter GmbH  & Co. KG,N,N,N,N
7777,35903,N,Walter de Gruyter and Co,N,N,Y,N
7726,35903,N,W. de Gruyter & Co,N,N,Y,N
33609,35903,N,Walter De Gruyter Publishing,N,N,N,N
1911,35903,N,W. de Gruyter,N,N,Y,N
16535,35903,N,Walter de Gruyter & Co,N,N,Y,N
19,35903,N,Walter De Gruyter Reference Global,N,N,N,N
1913,35903,N,Walter de Gruyter,Y,N,Y,N
853,35903,N,de Gruyter,N,N,Y,N
33515,35925,N,Gale Cengage Learning,N,Y,Y,N
24322,35926,N,Chemical Abstracts Service,N,Y,Y,N
20845,35927,N,Bowker Co,N,N,Y,N
21843,35927,N,R. R. Bowker Co,N,N,Y,N
8948,35927,N,R. R. Bowker,N,Y,Y,N
15056,35927,N,R.R. Bowker,N,N,Y,N
9751,35927,N,Bowker/Unipub,N,N,Y,N
22595,35927,N,Bowker-Saur Ltd,N,N,Y,N
16067,35927,N,R.R. Bowker Co,N,N,Y,N
541,35927,N,Bowker,N,N,Y,N
31207,36003,N,"American Academy of Neurology, Lippincott Williams & Wilkins",N,N,N,N
35158,36003,N,"American Academy of Neurology, Lippincott Williams &amp; Wilkins",N,N,N,N
4325,36004,N,J.B. Lippincott,N,N,Y,N
8384,36004,N,J. B. Lippincott,N,N,Y,N
34050,36004,N,Lippincott Co,N,N,N,N
19617,36004,N,J. B. Lippincott Co,N,N,Y,N
15758,36004,N,J.B. Lippincott and Co,N,N,Y,N
681,36004,N,Lippincott,N,N,Y,N
1412,36004,N,J.B. Lippincott Co,N,N,Y,N
31197,36005,N,"American Psychiatric Publishing, Inc.",N,N,N,N
6361,36005,N,American Psychiatric Pub,N,N,N,N
18084,36006,N,Printed for the Nutrition Society by W. Heffer,N,N,Y,N
22413,36007,N,[Published for the Institution of Civil Engineers by] Thomas Telford,N,N,Y,N
8327,36007,N,Published for the Institution of Civil Engineers by Thomas Telford,N,N,Y,N
8421,36007,N,Institution of Civil Engineers,N,N,Y,N
18700,36007,N,Published for the Institution of Civil Engineers by Thomas Telford Ltd,N,N,Y,N
14836,36007,N,Published for the Institution of Civil Engineers by Thomas Telford Services,N,N,Y,N
3242,36124,N,"""Carol Davila"" University Press",N,N,Y,N
33647,36125,N,"""Croatian Forest"" Ltd",N,N,Y,N
6860,36126,N,"Faculty of Agriculture, University of Zagreb",N,N,Y,N
7105,36127,N,"Faculty of Food Technology and Biotechnology, University of Zagreb",N,N,Y,N
34091,36128,N,"Faculty of Physical Education, University of Zagreb, Croatia",N,N,Y,N
1739,36129,N,Fakultet politic?kih nauka Zagreb,N,N,Y,N
6519,36130,N,University of Zagreb Medical School,N,N,Y,N
18330,36131,N,"Michigan State College, Extension Service Division",N,N,Y,N
12476,36131,N,"Michigan State University, Cooperative Extension Service",N,N,Y,N
16264,36131,N,"Michigan State College, Extension Division",N,N,Y,N
13579,36131,N,Michigan State University Extension,N,N,Y,N
11863,36131,N,"Cooperative Extension Service, Michigan State University",N,N,Y,N
23099,36131,N,"Cooperative Extension Service, Michigan State University of Agriculture and Applied Science",N,N,Y,N
17769,36131,N,"Michigan State College, Extension Service",N,N,Y,N
24275,36131,N,Michigan State Univeristy Extension,N,Y,N,N
13578,36131,N,"Michigan State College, Cooperative Extension Service",N,N,Y,N
9422,36132,N,Michigan State College Agricultural Experiment Station in cooperation with Michigan Dept. of Conservation,N,N,Y,N
15470,36132,N,"Michigan State University, Agricultural Experiment Station",N,N,Y,N
22708,36132,N,"Michigan State College, Agricultural Experiment Station",N,N,Y,N
11061,36132,N,Agricultural Experiment Station,N,N,Y,N
11367,36132,N,"Dept. of Resource Development, Agricultural Experiment Station, Michigan State University",N,N,Y,N
23108,36132,N,"Michigan State University, Cooperative Extension Service and Agricultural Experiment Station",N,N,Y,N
10383,36132,N,"Michigan Agricultural College, Experiment Station",N,N,Y,N
16273,36132,N,Michigan State University Agricultural Experiment Station,N,N,Y,N
24226,36132,N,"Michigan State Univ., Agricultural Experiment Station",N,Y,N,N
13898,36132,N,Michigan State Agricultural College Experiment Station,N,N,Y,N
16022,36132,N,"Agricultural Experiment Station, Michigan State University of Agriculture and Applied Science",N,N,Y,N
17422,36207,N,"Eastern Europe Business Information Center, U.S. Department of Commerce, International Trade Administration",N,N,Y,N
17013,36207,N,"U.S. Department of Commerce, Office of Domestic Commerce, Forest Products Division, [for sale by the Supt. of Docs., U.S. Govt. Print. Off.]",N,N,Y,N
3722,36207,N,"U.S. Department of Commerce, Bureau of the Census",N,N,Y,N
19830,36207,N,"a publication of the U.S. Department of Commerce, International Trade Administration, Central and Eastern Europe Business Information Center, in cooperation with the U.S. Agency for International Development",N,N,Y,N
16868,36252,N,"American Folklife Center, Library of Congress",N,N,Y,N
19038,36252,N,"Library of Congress, American Folklife Center",N,N,N,N
14448,36253,N,"Copyright Office, Library of Congress",N,N,Y,N
17707,36254,N,"Library of Congress, Development Office",N,N,Y,N
10553,36255,N,"Congressional Research Service, Library of Congress",N,N,Y,N
24321,36256,N,ABE Books,N,Y,N,N
35770,36257,N,"Ambrose Video Publishing, Inc.",N,N,N,N
56,36258,N,Annual Reviews,Y,Y,Y,N
1307,36258,N,"Annual Reviews, Inc",N,N,Y,N
34689,36258,N,"Palo Alto, Calif. : Annual Reviews",N,N,N,N
1306,36258,N,Annual Reviews Inc,N,N,Y,N
33599,36260,N,"Bullfrog Films, Inc.",N,N,N,N
31362,36261,N,CambridgeSoft,N,Y,N,N
12412,36269,N,Dun-Donnelly Pub. Co,N,N,Y,N
9704,36269,N,Dun & Bradstreet,N,Y,Y,N
34185,36269,N,"Dun & Bradstreet Credit Services, etc",N,N,N,N
24111,36270,N,Ebrary,N,N,Y,N
33598,36271,N,"Filmaker's Library, Inc.",N,N,N,N
36324,36272,N,Gnomon Workshop (Firm),N,N,N,N
21445,36274,N,IBISWorld,N,Y,Y,N
36325,36277,N,Insight Media (Firm),N,N,N,N
35686,36278,N,"Ithaka Harbors, Inc.",Y,Y,N,N
15067,36326,N,SOLINET,N,N,Y,N
34739,36326,N,Lyrasis (formerly Solinet),N,Y,N,N
19141,36327,N,"Mergent FIS, Inc",N,N,Y,N
9111,36327,N,Mergent FIS,N,N,Y,N
10797,36327,N,Mergent Inc,N,N,Y,N
20444,36327,N,Mergent,N,Y,Y,N
4019,36328,N,National Academy Press,N,Y,Y,N
36289,36330,N,The Optical Society,N,N,Y,N
42916,36331,N,"Routledge, Taylor and Francis",N,N,Y,N
1001,36331,N,"Routledge, Ltd",N,N,N,N
7802,36331,N,"Routledge, Taylor & Francis",N,N,Y,N
8308,36331,N,"Taylor & Francis Group, Routledge Journals",N,N,Y,N
1115,36331,N,Routledge Journals,N,N,Y,N
920,36331,N,Routledge Taylor & Francis Group,N,N,Y,N
1920,36331,N,"Routledge Journals, Taylor & Francis",N,N,Y,N
7869,36331,N,"Routledge, Taylor & Francis Group",N,N,Y,N
1088,36331,N,Routledge & Kegan Paul,N,N,Y,N
302,36331,N,Routledge,N,N,Y,N
39396,36331,N,Routledge (Taylor & Francis),N,N,Y,N
42991,36331,N,"Routledge, Taylor and Francis Group",N,N,Y,N
1926,36331,N,"Routledge, part of the Taylor & Francis Group",N,N,Y,N
42103,36331,N,Routledge/Taylor & Francis,N,N,Y,N
1917,36331,N,"Routledge Journals, Taylor & Francis Ltd",N,N,Y,N
41723,36331,N,Taylor & Francis / Routledge,N,N,N,N
33602,36334,N,Landmark Media,N,N,N,N
12856,36335,N,"Information Services Office, National Research Council of Canada",N,N,Y,N
38157,36340,N,"Norwich, N.Y. : Knovel, 2000?-",N,N,N,N
8611,36340,N,Knovel,N,N,Y,N
24235,36340,N,Knovel Corporation,N,Y,N,N
34756,36340,N,"orwich, N.Y. : Knovel Corporation",N,N,N,N
38231,36340,N,"Norwich, N.Y. : Knovel",N,N,N,N
67,36341,N,Newsbank,N,N,Y,N
14680,36341,N,"NewsBank, inc",N,N,Y,N
22725,36341,N,Newsbank inc,N,N,Y,N
13286,36341,N,Readex [Division of Newsbank],N,N,Y,N
16238,36342,N,OECD/IEA,N,N,Y,N
11160,36344,N,Primary Source Media,N,N,Y,N
24232,36345,N,West Information Publishing Group,N,Y,N,N
9468,36345,N,West Publishing Co,N,N,Y,N
4767,36345,N,West Pub. Co,N,N,Y,N
1304,36346,N,Yale University Library,N,N,Y,N
6263,36347,N,"Sage Publications, etc",N,N,N,N
43328,36347,N,"Sage Publications, Ltd.",N,N,N,N
37985,36347,N,"housand Oaks, CA : Sage Publications",N,N,N,N
5441,36347,N,Sage Publications Inc,N,N,Y,N
47056,36347,N,Sage Publications Inc.,N,N,N,N
73,36347,N,SAGE,N,N,Y,N
1041,36347,N,"Sage Publications, Ltd",N,N,N,N
36068,36347,N,Sage Publ,N,N,Y,N
8129,36347,N,Sage Pub,N,N,Y,N
34204,36347,N,"Sage Periodicals Press, etc",N,N,N,N
1577,36347,N,Sage Publications,Y,N,Y,N
978,36347,N,"Sage Publications, Inc",N,N,Y,N
36084,36347,N,"Sage Periodicals Press, Sage Publications",N,N,Y,N
8142,36347,N,Sage Publications India,N,N,Y,N
8117,36347,N,Sage Periodicals Press,N,N,Y,N
36071,36347,N,Sage Publication,N,N,Y,N
34326,36347,N,Sage Publications India Pvt. Ltd,N,N,Y,N
8121,36347,N,Sage Publications Ltd,N,N,Y,N
10984,36347,N,Sage Publications Press,N,N,Y,N
20640,36347,N,Sage Science Press,N,N,Y,N
36064,36347,N,"Sage Science Press, Sage Publications",N,N,N,N
4625,36348,N,Standard & Poor's Corp,N,N,Y,N
19195,36348,N,Standard and Poor's Corp,N,N,N,N
12895,36348,N,Standard & Poor's,N,Y,Y,N
13086,36348,N,Standard and Poor's,N,N,Y,N
34744,36348,N,Standard & Poor's Compustat,N,N,Y,N
18046,36348,N,Standard and Poor's Corporation,N,N,Y,N
38130,36352,N,"Marcive, Inc",N,Y,Y,N
37736,36352,N,Marcive Inc,N,N,Y,N
36355,36354,N,SPARC,N,Y,Y,N
36357,36356,N,The Corporate Library,N,Y,N,N
3842,36361,N,R. Oldenbourg Verlag,N,N,Y,N
11278,36361,N,R. Oldenbourg,N,N,Y,N
31008,36361,N,Oldenbourg Wissenschaftsverlag GmbH,N,N,N,N
34260,36362,N,Informa UK Ltd. (Professional),N,N,N,N
35676,36362,N,Informa plc,Y,N,N,N
35286,36362,N,Informa Clin Med,N,N,N,N
5112,36362,N,Informa UK Limited (Telecomms and Media),N,N,N,N
35287,36362,N,Informa Life Sci,N,N,N,N
35284,36362,N,Informa Scandinavian,N,N,N,N
35285,36362,N,Informa Allied Health,N,N,N,N
35288,36362,N,Informa Australia,N,N,N,N
34214,36362,N,Informa Business Publishing,N,N,N,N
4793,36362,N,Informa UK Ltd,N,N,Y,N
31003,36363,N,"Johnson Graduate School, Cornell University",N,N,N,N
2214,36363,N,"Cornell University, Johnson Graduate School",N,N,N,N
11425,36363,N,"Graduate School of Business and Public Administration, Cornell University",N,N,Y,N
5900,37725,N,Forestry Canada,N,N,Y,N
36297,38562,N,International Federation of Library Associations and Inst,N,N,N,N
24372,38792,N,"Journal of Roman Archaeology, The Editor",N,Y,N,N
38798,38881,N,"Ann Arbor, MI : Hathi Trust",N,N,N,N
38880,38881,N,Hathi Trust,N,N,Y,N
38833,38903,N,"LOCKSS Program, Stanford University Libraries",N,Y,N,N
36351,38903,N,Lockss Program,N,N,N,N
37820,38903,N,"tanford, CA : LOCKSS Program, Stanford University Libraries",N,N,N,N
38905,38904,N,010 Publishers,N,Y,Y,N
2538,38906,N,Advanstar Communications Inc,N,N,Y,N
14393,38906,N,Agritech Consultants,N,N,Y,N
1005,38908,N,Akademie-Verlag,N,N,Y,N
1003,38908,N,Akademie Verlag,N,N,Y,N
6466,38908,N,Akademie Verlag GmbH,N,Y,Y,N
38434,38908,N,"erlin : Akademie-Verlag; London : Academic Press, 1971-",N,N,N,N
34468,38908,N,Uitgeverij Boom,N,N,N,N
5533,38937,N,Turpion,N,N,N,N
24269,38937,N,Turpion Distribution Services Ltd,N,Y,N,N
12166,38946,N,W. B. Saunders Co,N,N,Y,N
33323,38946,N,W B Saunders,N,N,N,N
836,38946,N,W.B. Saunders Co. Ltd,N,N,Y,N
1636,38946,N,W.B. Saunders,N,N,Y,N
8151,38946,N,Saunders,N,N,Y,N
13586,38946,N,W. B. Saunders,N,N,Y,N
18080,38946,N,WB Saunders Co,N,N,Y,N
13785,38946,N,"W.B. Saunders, Harcourt Brace Jovanovich",N,N,N,N
8262,38946,N,W.B. Saunders Co,N,N,Y,N
10719,38946,N,"Saunders Scientific Publications, W.B. Saunders",N,N,N,N
38760,38947,N,Harcourt professional publishing,N,N,Y,N
4768,38947,N,Harcourt Brace Professional Pub,N,N,Y,N
23645,38972,N,"s.n., 1649",N,N,Y,N
2472,38972,N,"s.n.; Uppsala, distributors, Almqvist & Wiksell informationsindustri",N,N,N,N
31196,38972,N,N/A,N,N,N,N
20772,38972,N,"s.n., etc",N,N,Y,N
36446,38972,N,"s.n.; distribuciÌ¢on: Editorial Gredos, etc",N,N,N,N
19381,38972,N,: s.n,N,N,N,N
454,38972,N,s.n,N,N,Y,N
6938,38972,N,S. n,N,N,Y,N
19494,38972,N,"s.n.; distribuci‰on: Editorial Gredos, etc",N,N,N,N
36108,38982,N,American College of Veterinary Surgeon,N,N,Y,N
16079,39018,N,Mowbray Communications,N,N,Y,N
11092,39019,N,Her Majesty's Stationery Office,N,N,Y,N
3674,39019,N,HMSO,N,N,Y,N
8507,39019,N,H.M. Stationary Office,N,N,Y,N
3159,39019,N,H. M. Stationery Off,N,N,Y,N
9316,39019,N,H.M. Stationery Off,N,N,Y,N
38948,39019,N,H.M. Stationery Office,N,N,Y,N
11674,39019,N,H. M. Stationery Office,N,N,Y,N
740,39020,N,U.S. G.P.O,N,N,Y,N
20933,39020,N,Govt. Printing Office,N,N,Y,N
15244,39020,N,"Office of the Assistant Public Printer (Superintendent of Documents), U.S. G.P.O",N,N,Y,N
35961,39020,N,U.S. Government,Y,N,N,N
14770,39020,N,"Supt. of Docs., U.S. G.P.O., distributor",N,N,Y,N
15848,39020,N,Government Printing Office,N,N,Y,N
9757,39020,N,Office of the Superintendent of government printing,N,N,Y,N
24237,39020,N,United States Government Printing Office,N,Y,Y,N
398,39020,N,U.S. Government Printing Office,Y,N,Y,N
18005,39020,N,"For sale by the Supt. of Docs., U.S. Govt. Print. Off",N,N,Y,N
17876,39020,N,Govt. Print. Off,N,N,Y,N
9063,39020,N,"U.S. G.P.O., Supt. of Docs",N,N,Y,N
38312,39020,N,USGPO,N,N,Y,N
37659,39020,N,U. S. Govt. print. off,N,N,Y,N
21215,39020,N,United States G.P.O,N,N,N,N
17796,39020,N,U.S. Govt. Print. Off,N,N,Y,N
17320,39020,N,U.S. Govt. Print Off./Supt. of Docs,N,N,Y,N
300,39020,N,Superintendent of Documents,N,N,Y,N
11550,39021,N,Heinemann Educational Books,N,N,Y,N
9749,39021,N,"William Heinemann, Ltd",N,N,Y,N
22913,39021,N,W. Heinemann,N,N,Y,N
17198,39024,N,Butterworth-Heinemann Ltd,N,N,Y,N
18218,39024,N,Butterworth Heinemann,N,N,Y,N
21016,39024,N,"Butterworth-Heinemann, Ltd",N,N,Y,N
6409,39024,N,Butterworth-Heinemann,N,N,Y,N
9172,39025,N,"Magazine Publishing Division, The Reuben H. Donnelley Corp",N,N,Y,N
12371,39025,N,"Magazine Pub. Division, R. H. Donnelley Corp",N,N,Y,N
18487,39025,N,"Magazine Pub. Div., R.H. Donnelley Corp",N,N,Y,N
21888,39025,N,Donnelley Corp,N,N,Y,N
10736,39025,N,"Magazine Publishing Division, Reuben H. Donnelley Corp",N,N,Y,N
17225,39025,N,"Gillette Group, Magazine Publishing Division, The Reuben H. Donnelley Corp",N,N,Y,N
38692,39026,N,Peter Peregrinus,N,N,Y,N
962,39026,N,P. Peregrinus Ltd,N,N,Y,N
38685,39026,N,P. Peregrinus,N,N,Y,N
36065,39027,N,Bayer CropScience Ag,N,N,Y,N
35796,39028,N,Birkhauser Boston,N,N,Y,N
8348,39028,N,Birkhèauser Verlag,N,N,N,N
5473,39028,N,Birkha.user Verlag,N,N,N,N
37817,39028,N,Birkhauser,N,N,Y,N
34379,39028,N,Birkh_user Verlag Basel,N,N,N,N
21537,39028,N,Birkhauser Verlag,N,N,Y,N
38451,39028,N,Birkhauser Verlag Boston,N,N,Y,N
755,39031,N,Columbia University,N,N,Y,N
12442,39031,N,Columbia University Press,Y,Y,Y,N
32763,39037,N,NERL,N,N,N,N
34854,39037,N,Yale University Library-NERL fund,N,Y,N,N
39052,39051,N,ANU E Press,N,N,N,N
20636,39070,N,Bureau of National Affairs,N,N,Y,N
20827,39070,N,"Bureau of National Affairs, Inc",N,N,N,N
24286,39071,N,Business & Legal Reports Inc,N,N,N,N
24082,39071,N,"Business & Legal Reports, Inc",N,N,Y,N
39074,39073,N,Cameron Art Museum,N,N,N,N
21131,39076,N,Carleton College,N,N,Y,N
3758,39080,N,Center for Research Libraries,N,Y,Y,N
38569,39080,N,The Center for Research Libraries,N,N,Y,N
47705,39081,N,CEV Multimedia,N,N,N,N
35772,39088,N,Cine Qua Non,N,N,N,N
17035,39089,N,Cold Spring Harbor Laboratory,N,N,Y,N
11216,39089,N,Cold Spring Habor Laboratory,N,N,Y,N
6337,39089,N,Cold Spring Harbor Laboratory Press,N,Y,Y,N
39095,39094,N,C.H.I.P.S.,N,N,N,N
38375,39103,N,"D.K. Agencies, New Delhi, India",N,N,Y,N
39106,39105,N,dvd go,N,N,N,N
35261,39107,N,E & E Pubulishing,N,N,Y,N
19526,39107,N,E & E Pub,N,N,Y,N
35237,39107,N,E&E Publishing,N,Y,N,N
9458,39108,N,Entomological Society of Canada,N,Y,Y,N
39111,39110,N,"Equine Hospital, Faculty of Veterinary Medicine, University of Zurich",N,N,N,N
23473,39114,N,"Fiber Economics Bureau, Inc",N,N,Y,N
22601,39118,N,C. Scribner's Sons,N,N,Y,N
18143,39118,N,Scribner,N,N,Y,N
38453,39118,N,Charles Scribner's Sons,N,N,Y,N
35047,39120,N,First Run Features,N,N,N,N
8430,39121,N,C. V. Mosby,N,N,Y,N
6367,39121,N,C.V. Mosby Co,N,N,Y,N
36295,39121,N,"Mosby, Inc",N,N,Y,N
1419,39121,N,Mosby,N,N,Y,N
18323,39121,N,"Mosby, etc",N,N,N,N
12114,39121,N,C. V. Mosby Co,N,N,Y,N
3343,39121,N,C.V. Mosby,N,N,Y,N
39138,39124,N,Gemeinsame Verlagsauslieferung Gottingen GmbH & Co. KG,N,N,N,N
1026,39125,N,"Cahners Pub. Co., etc",N,N,Y,N
5130,39125,N,Cahners Business Info,N,N,N,N
1728,39125,N,Cahners Business Information,N,N,Y,N
2379,39125,N,"Cahners Business Information, a division of Reed Elsevier, Inc",N,N,N,N
1045,39125,N,Cahners Pub. Co,N,N,Y,N
14373,39125,N,Cahners Publishing Co,N,N,Y,N
13808,39125,N,Conover-Mast Division of Cahners Pub. Co,N,N,Y,N
15197,39125,N,Cahners,N,N,Y,N
38350,39125,N,Cahners Publication,N,N,Y,N
23341,39126,N,Callwey,N,N,Y,N
24349,39126,N,Georg D.W. Callwey Verlag,N,Y,N,N
31033,39126,N,Callwey Verlag,N,N,N,N
18332,39128,N,"Dominion of Canada, Dept. of Agriculture",N,N,Y,N
10764,39128,N,Agriculture Canada,N,N,Y,N
3224,39128,N,"Direction de la recherche, Agriculture Canada",N,N,N,N
17371,39128,N,"Canada Dept. of Agriculture, Research Institute",N,N,Y,N
20804,39128,N,"Economics Branch, Canada Dept. of Agriculture",N,N,Y,N
14634,39128,N,"Research Branch, Canada Dept. of Agriculture",N,N,Y,N
19750,39128,N,Canada Dept. of Agriculture,N,N,Y,N
23285,39130,N,"Statistics Canada, Agriculture Statistics Division, Crop Section",N,N,Y,N
21632,39131,N,Canadian Association on Gerontology = Association canadienne de g‰erontologie,N,N,N,N
37518,39131,N,Canadian Association on Gerontology = Association canadienne de gÌ¢erontologie,N,N,N,N
4161,39134,N,Sante? Canada,N,N,Y,N
6985,39135,N,Health and Welfare Canada,N,N,N,N
513,39136,N,U.S. Department of Agriculture,N,N,N,N
2977,39136,N,"United States, Dept. of Agriculture",N,N,Y,N
35227,39136,N,United States Department of Agriculture,N,N,Y,N
8899,39136,N,U.S. Dept. of Agriculture,N,N,Y,N
21829,39136,N,U. S. Dept. of Agriculture,N,N,Y,N
23245,39136,N,"United States Dept. of Agriculture; [for sale by the Supt. of Docs., U.S. G.P.O.]",N,N,Y,N
10018,39137,N,"U.S. Dept. of the Interior, U.S. Geological Survey",N,N,Y,N
17982,39137,N,USGS,N,N,N,N
3588,39137,N,"U.S. Dept. of the Interior, Geological Survey",N,N,Y,N
451,39137,N,U.S. Geological Survey,N,N,Y,N
16838,39137,N,"Published by permission of the Director, U.S. Geological Survey",N,N,Y,N
2996,39140,N,United States Bureau of the Census,N,N,Y,N
8499,39140,N,U.S. Census Bureau,N,N,Y,N
9495,39140,N,Bureau of the Census,N,N,Y,N
38967,39140,N,"U.S. Dept. of Commerce, U.S. Census Bureau",N,N,N,N
11193,39140,N,"U.S. Dept. of Commerce, Economics and Statistics Administration, U.S. Census Bureau",N,N,Y,N
9139,39140,N,"U.S. Dept. of Commerce, Economics and Statistics Administration, Bureau of the Census",N,N,Y,N
20249,39140,N,U S Census Bureau,N,N,N,N
33717,39141,N,U. S. Dept. of the Treasury,N,N,N,N
10696,39141,N,"Dept. of the Treasury, Office of the Secretary",N,N,Y,N
35203,39141,N,"Dept. of the Treasury, Press Room",N,N,N,N
8642,39142,N,U.S. Agency for International Development,N,N,Y,N
17104,39142,N,U.S. Agency for International Development (A.I.D.),N,N,Y,N
11517,39142,N,United States Agency for International Development,N,N,Y,N
21694,39143,N,"United States Department of Labor, Bureau of Labor Statistics",N,N,N,N
15250,39143,N,"U.S. Dept. of Labor, U.S. Bureau of Labor Statistics",N,N,Y,N
382,39143,N,"U.S. Dept. of Labor, Bureau of Labor Statistics",N,N,Y,N
22695,39143,N,"U.S. Department of Labor, Bureau of Labor Statistics",N,N,Y,N
3950,39143,N,Bureau of Labor Statistics,N,N,Y,N
3163,39143,N,U.S. Bureau of Labor Statistics,N,N,Y,N
14718,39143,N,"U.S.  Dept. of Labor, Bureau of Labor Statistics",N,N,Y,N
15939,39143,N,"United States Dept. of Labor, Bureau of Labor Statistics",N,N,Y,N
17211,39144,N,Environmental Protection Agency,N,N,Y,N
20409,39144,N,"U.S. Environmental Protection Agency, Region 5",N,N,Y,N
